City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,North Bend,US,43.4065,-124.2243,45.12,100,100,8.05,overcast clouds
346,Cherskiy,RU,68.75,161.3,-26.1,98,86,4.99,overcast clouds
347,Cam Ranh,VN,11.9214,109.1591,75.16,88,20,3.44,few clouds
348,Santo Antonio Do Taua,BR,-1.1519,-48.1294,85.95,79,96,4.09,overcast clouds
349,Esperance,AU,-33.8667,121.9,73.24,60,59,8.57,broken clouds
350,Sabha,LY,27.0377,14.4283,52.74,39,3,11.48,clear sky
351,Nuevo Progreso,MX,23.1667,-97.95,69.55,54,33,1.01,scattered clouds
352,Saint-Pierre,RE,-21.3393,55.4781,80.28,78,40,16.11,scattered clouds
353,Wukari,NG,7.85,9.7833,89.62,10,29,9.82,scattered clouds
354,Chulumani,BO,-16.4096,-67.5263,65.07,97,100,1.5,overcast clouds
355,Ambon,ID,-3.6954,128.1814,80.74,78,40,4.61,light rain
356,Byron Bay,AU,-28.65,153.6167,73.87,89,87,6.87,light rain
357,Connersville,US,39.6412,-85.1411,34.7,63,39,1.01,scattered clouds
358,Fortuna,US,40.5982,-124.1573,45.66,96,100,0.0,overcast clouds
359,Olafsvik,IS,64.8945,-23.7142,28.29,62,100,38.97,snow
360,Asfi,MA,32.2994,-9.2372,66.81,61,47,11.45,scattered clouds
361,Fortuna Foothills,US,32.6578,-114.4119,62.22,15,0,1.99,clear sky
362,Belyy Yar,RU,53.6039,91.3903,-18.15,79,100,0.0,fog
363,Mutoko,ZW,-17.397,32.2268,66.06,72,5,6.85,clear sky
364,Verkhoyansk,RU,67.5447,133.385,-32.78,100,94,1.52,overcast clouds
365,Kyzyl-Suu,KG,42.3414,78.0056,17.87,65,73,9.98,broken clouds
366,Beyneu,KZ,45.3167,55.2,32.95,77,98,13.09,overcast clouds
367,Severo-Kurilsk,RU,50.6789,156.125,26.37,92,100,15.28,light snow
368,Cuamba,MZ,-14.8031,36.5372,70.7,91,18,3.02,few clouds
369,Kavieng,PG,-2.5744,150.7967,81.05,76,92,2.68,light rain
370,Lompoc,US,34.6391,-120.4579,65.12,59,0,6.91,clear sky
371,Berezovyy,RU,51.6667,135.7,0.73,98,100,2.95,overcast clouds
372,Ayorou,NE,14.7308,0.9174,86.61,8,19,16.24,few clouds
373,Mangrol,IN,21.1167,70.1167,68.68,63,0,10.02,clear sky
374,Kolokani,ML,13.5728,-8.0339,93.92,7,17,14.03,few clouds
375,La Rioja,ES,42.25,-2.5,51.58,51,0,3.67,clear sky
376,Tjome,NO,59.1109,10.3933,38.34,47,0,4.61,clear sky
377,Tucuman,AR,-26.8241,-65.2226,86.0,48,20,5.75,few clouds
378,Notre-Dame-Du-Lac,CA,47.6136,-68.7964,12.87,76,99,13.44,overcast clouds
379,Chokurdakh,RU,70.6333,147.9167,-29.6,89,36,1.16,scattered clouds
380,Christchurch,NZ,-43.5333,172.6333,63.0,82,68,1.01,broken clouds
381,Khandbari,NP,27.3747,87.2039,51.26,77,99,0.18,overcast clouds
382,Jiwani,PK,25.05,61.7417,72.81,75,0,17.13,clear sky
383,Port Hedland,AU,-20.3167,118.5667,82.45,83,75,18.41,broken clouds
384,Yokadouma,CM,3.5167,15.05,80.64,24,100,0.74,overcast clouds
385,Merzifon,TR,40.8733,35.4631,22.46,86,75,2.3,broken clouds
386,Kudahuvadhoo,MV,2.6708,72.8944,82.42,73,75,13.09,broken clouds
387,Jardim,BR,-21.4803,-56.1381,88.5,51,25,6.96,scattered clouds
388,Manzhouli,CN,49.6,117.4333,-10.8,94,8,6.11,clear sky
389,Rawson,AR,-43.3002,-65.1023,68.29,22,40,26.46,scattered clouds
390,Boguchany,RU,58.3814,97.4531,-3.42,100,98,0.54,overcast clouds
391,Aquiraz,BR,-3.9014,-38.3911,87.89,73,99,10.83,overcast clouds
392,Deputatskiy,RU,69.3,139.9,-24.83,100,46,2.75,scattered clouds
393,Lorengau,PG,-2.0226,147.2712,79.02,84,100,11.23,moderate rain
394,Louis Trichardt,ZA,-23.0439,29.9032,67.6,85,39,5.88,scattered clouds
395,Moose Factory,CA,51.2585,-80.6094,-5.8,77,0,9.22,clear sky
396,Mana,GF,5.6592,-53.7767,82.18,69,42,10.98,scattered clouds
397,Cockburn Town,TC,21.4612,-71.1419,74.62,77,70,18.54,broken clouds
398,Ratzeburg,DE,53.7,10.7667,42.85,63,75,4.0,broken clouds
399,Kalmunai,LK,7.4167,81.8167,77.43,87,26,7.27,scattered clouds
400,Yar-Sale,RU,66.8333,70.8333,-2.56,97,100,8.46,overcast clouds
401,Chicama,PE,-7.8447,-79.1469,66.74,58,99,10.45,overcast clouds
402,Carora,VE,10.1755,-70.0827,87.22,32,33,3.53,scattered clouds
403,Paka,MY,4.6374,103.4368,76.98,88,82,0.0,broken clouds
404,Boqueirao,BR,-7.5,-36.1333,85.55,38,100,11.52,overcast clouds
405,Boa Vista,BR,2.8197,-60.6733,91.38,38,40,14.97,scattered clouds
406,Jinchang,CN,38.4953,102.1739,16.0,41,8,4.52,clear sky
407,Charters Towers,AU,-20.1,146.2667,73.99,81,4,5.26,clear sky
408,Atherton,GB,53.5237,-2.4935,46.35,72,91,5.01,overcast clouds
409,Tautira,PF,-17.7333,-149.15,75.0,75,98,9.46,overcast clouds
410,Mar Del Plata,AR,-38.0023,-57.5575,86.02,56,0,25.99,light rain
411,Dunedin,NZ,-45.8742,170.5036,54.59,92,38,5.23,scattered clouds
412,San Policarpo,PH,12.1791,125.5072,78.13,83,26,1.95,scattered clouds
413,High Level,CA,58.5169,-117.136,-0.29,78,100,8.05,light snow
414,Gigmoto,PH,13.7796,124.39,77.88,85,30,4.38,scattered clouds
415,Shangqiu,CN,34.45,115.65,34.65,76,9,9.86,clear sky
416,Ola,RU,59.5833,151.2833,7.93,77,100,12.01,overcast clouds
417,La Cruz,MX,23.9167,-106.9,74.32,42,25,0.85,scattered clouds
418,Ust-Kuyga,RU,70.0167,135.6,-30.93,99,98,6.29,overcast clouds
419,Chake Chake,TZ,-5.2459,39.7666,78.87,79,78,11.74,broken clouds
420,Pochutla,MX,15.7432,-96.4661,83.82,35,0,5.35,clear sky
421,Sirjan,IR,29.452,55.6814,49.23,49,0,8.19,clear sky
422,Taltal,CL,-25.4,-70.4833,68.25,71,23,7.18,few clouds
423,Ajaccio,FR,42.0,8.9167,48.25,66,100,12.66,overcast clouds
424,Haines Junction,CA,60.7522,-137.5108,10.35,61,99,12.66,overcast clouds
425,Basoko,CD,1.2391,23.616,82.78,34,86,1.36,overcast clouds
426,Karratha,AU,-20.7377,116.8463,84.29,59,50,22.39,scattered clouds
427,Sechura,PE,-5.5569,-80.8222,78.78,59,95,6.31,overcast clouds
428,Avera,US,33.194,-82.5271,51.39,30,0,14.65,clear sky
429,Faanui,PF,-16.4833,-151.75,78.98,75,63,7.45,moderate rain
430,Champerico,GT,14.3,-91.9167,89.35,60,6,5.03,clear sky
431,Oranjestad,AW,12.524,-70.027,84.15,65,75,14.97,broken clouds
432,Balkhash,KZ,46.844,74.9804,5.63,99,64,4.14,broken clouds
433,Turayf,SA,31.6725,38.6637,50.25,40,0,11.5,clear sky
434,Marystown,CA,47.1666,-55.1483,37.44,75,100,33.2,overcast clouds
435,Tarashcha,UA,49.5583,30.4926,34.02,85,95,18.72,overcast clouds
436,Tilichiki,RU,60.4667,166.1,24.98,79,95,20.22,overcast clouds
437,Stepnyak,KZ,52.8339,70.7803,10.58,92,95,12.93,overcast clouds
438,Flinders,AU,-34.5833,150.8552,70.21,93,75,4.12,broken clouds
439,Inuvik,CA,68.3499,-133.7218,1.44,80,100,4.61,light snow
440,Camaqua,BR,-30.8511,-51.8122,80.31,51,61,10.45,broken clouds
441,Arrecife,ES,28.963,-13.5477,68.07,56,0,6.91,clear sky
442,Parfenyevo,RU,58.484,43.4088,14.31,96,99,6.76,snow
443,Xining,CN,36.6167,101.7667,10.58,69,33,1.63,scattered clouds
444,Puerto Leguizamo,CO,-0.1934,-74.7819,92.01,37,99,6.6,overcast clouds
445,Saint-Paul,RE,-21.0096,55.2707,80.71,80,56,1.81,broken clouds
446,Novoagansk,RU,61.9449,76.6625,9.32,92,100,7.74,overcast clouds
447,Lagoa,PT,39.05,-27.9833,57.83,65,60,21.85,broken clouds
448,Gat,IL,31.61,34.7642,56.08,100,7,2.59,clear sky
449,Wenling,CN,28.3669,121.36,37.51,78,3,9.01,clear sky
450,Sulechow,PL,52.0836,15.6251,42.71,52,100,17.27,overcast clouds
451,Gibara,CU,21.1097,-76.1317,67.32,66,100,11.74,overcast clouds
452,Okato,NZ,-39.2,173.8833,61.92,89,11,4.54,few clouds
453,Kozan,TR,37.4552,35.8157,45.5,86,99,5.06,overcast clouds
454,Kysyl-Syr,RU,63.8986,122.7617,-24.02,100,99,3.76,overcast clouds
455,Camopi,GF,3.1655,-52.3158,81.77,75,79,5.03,broken clouds
456,Parys,FR,48.8534,2.3488,50.05,70,20,1.99,few clouds
457,Kenitra,MA,34.261,-6.5802,73.72,54,3,6.22,clear sky
458,Mwene-Ditu,CD,-7.0,23.45,68.74,93,58,2.89,light rain
459,Kloulklubed,PW,7.0419,134.2556,75.7,67,97,10.22,overcast clouds
460,Victor Harbor,AU,-35.5667,138.6167,71.8,86,16,4.79,few clouds
461,Salinopolis,BR,-0.6136,-47.3561,80.01,82,95,8.43,overcast clouds
462,Rio Cauto,CU,20.5603,-76.9161,67.26,58,100,10.76,overcast clouds
463,Skjervoy,NO,70.0311,20.9714,29.88,77,67,8.08,broken clouds
464,Rio Gallegos,AR,-51.6226,-69.2181,55.45,35,40,31.07,scattered clouds
465,Merauke,ID,-8.4667,140.3333,77.72,85,100,4.25,light rain
466,La Ronge,CA,55.1001,-105.2842,14.25,85,100,6.91,overcast clouds
467,Domoni,KM,-12.2569,44.5319,79.81,80,44,5.59,scattered clouds
468,Bjornevatn,NO,69.6672,29.9847,17.22,92,0,9.22,clear sky
469,Staraya Poltavka,RU,50.4772,46.4814,27.82,91,100,11.7,overcast clouds
470,Valday,RU,57.9747,33.2525,23.85,93,100,9.73,overcast clouds
471,Contai,IN,21.7786,87.7536,65.57,50,0,5.57,clear sky
472,Aitape,PG,-3.1374,142.3475,77.81,88,100,11.16,overcast clouds
473,Iquitos,PE,-3.7481,-73.2472,86.04,58,0,13.8,clear sky
474,Caronport,CA,50.4501,-105.8179,23.18,84,9,7.43,clear sky
475,Zhezkazgan,KZ,47.8043,67.7144,17.71,95,100,7.36,snow
476,Noumea,NC,-22.2763,166.4572,76.98,88,100,9.33,overcast clouds
477,Monrovia,LR,6.3005,-10.7969,91.17,71,33,13.33,scattered clouds
478,Balaipungut,ID,1.05,101.2833,79.21,95,62,2.95,broken clouds
479,Sokoto,NG,13.0609,5.239,83.79,10,52,16.06,broken clouds
480,Bakel,SN,14.905,-12.4568,100.02,7,20,11.81,few clouds
481,Cap Malheureux,MU,-19.9842,57.6142,81.09,74,40,5.01,scattered clouds
482,Bubaque,GW,11.2833,-15.8333,78.78,56,23,12.64,few clouds
483,Gambela,ET,8.25,34.5833,88.2,23,18,3.29,few clouds
484,Nyurba,RU,63.2842,118.3319,-18.76,99,62,4.5,broken clouds
485,Buchanan,LR,5.8808,-10.0467,91.36,68,55,11.59,broken clouds
486,Wexford,IE,52.3342,-6.4575,50.22,79,100,19.89,overcast clouds
487,Bereda,ES,43.2686,-7.5406,51.55,81,3,3.27,clear sky
488,Ingham,US,42.6,-84.3833,23.85,75,100,3.44,overcast clouds
489,Dongsheng,CN,39.8161,109.9776,9.93,44,4,19.33,clear sky
490,Daru,PG,-9.0763,143.2092,75.76,88,100,7.43,overcast clouds
491,Wenzhou,CN,27.9994,120.6668,40.24,68,4,3.18,clear sky
492,Goalpara,IN,26.1667,90.6167,59.92,51,18,1.97,few clouds
493,Warangal,IN,18.0,79.5833,66.6,26,2,1.99,clear sky
494,Santiago De Cao,PE,-7.9589,-79.2392,68.13,83,75,9.22,fog
495,Ancud,CL,-41.8697,-73.8203,65.43,56,36,11.14,scattered clouds
496,Sarahan,IN,31.5167,77.8,35.62,55,46,6.93,scattered clouds
497,Orange Cove,US,36.6244,-119.3137,58.84,39,0,2.71,clear sky
498,Turukhansk,RU,65.8167,87.9833,1.29,95,100,8.75,overcast clouds
499,Rundu,NA,-17.9333,19.7667,69.26,86,99,4.07,overcast clouds
500,Paignton,GB,50.4357,-3.5679,49.64,80,94,5.99,overcast clouds
501,Bridlington,GB,54.0831,-0.1919,44.89,75,100,19.17,overcast clouds
502,Doha,QA,25.2867,51.5333,66.18,50,0,8.05,clear sky
503,Vanderhoof,CA,54.0166,-124.0198,21.15,98,93,0.31,light snow
504,Izhma,RU,65.0083,53.9113,7.63,97,96,5.03,overcast clouds
505,Gizo,SB,-8.103,156.8419,81.5,80,99,9.35,moderate rain
506,Najran,SA,17.4924,44.1277,68.65,23,10,4.43,clear sky
507,Taoudenni,ML,22.6783,-3.9836,83.98,11,98,16.87,overcast clouds
508,Tefe,BR,-3.3542,-64.7114,87.91,70,40,10.36,scattered clouds
509,Crotone,IT,39.0851,17.1178,50.09,55,1,5.3,clear sky
510,Jawhar,SO,2.7809,45.5005,77.04,68,82,18.48,broken clouds
511,Nara,JP,34.6851,135.8049,38.48,64,97,2.71,overcast clouds
512,Kuytun,RU,54.3419,101.5036,-6.74,99,99,3.29,overcast clouds
513,Auch,FR,43.65,0.5833,39.83,85,5,4.07,clear sky
514,Aykhal,RU,66.0,111.5,-22.13,100,56,3.2,broken clouds
515,Broome,US,42.2506,-75.833,20.08,67,0,3.0,clear sky
516,Sao Joao Da Barra,BR,-21.6403,-41.0511,89.69,70,69,6.93,broken clouds
517,Novo Aripuana,BR,-5.1206,-60.3797,79.39,80,99,4.12,overcast clouds
518,Sarkand,KZ,45.41,79.9186,22.78,82,100,4.85,overcast clouds
519,Paamiut,GL,61.994,-49.6678,8.91,68,100,10.27,overcast clouds
520,Apatity,RU,67.5641,33.4031,0.82,97,39,2.15,scattered clouds
521,Kovylkino,RU,54.0388,43.9139,23.2,94,80,10.51,broken clouds
522,Shelburne,CA,44.0787,-80.2041,19.85,68,66,9.1,broken clouds
523,Rurrenabaque,BO,-14.4413,-67.5278,86.38,58,99,3.22,overcast clouds
524,Hualmay,PE,-11.0964,-77.6139,74.8,72,100,9.6,overcast clouds
525,Banda Aceh,ID,5.5577,95.3222,77.22,81,45,6.85,scattered clouds
526,Port Hardy,CA,50.6996,-127.4199,40.75,100,100,4.61,light rain
527,Diego De Almagro,CL,-26.3667,-70.05,78.1,21,0,12.06,clear sky
528,Padang,ID,-0.9492,100.3543,75.25,92,100,3.91,moderate rain
529,Arkhangelsk,RU,64.5401,40.5433,14.11,85,75,6.71,broken clouds
530,Tuatapere,NZ,-46.1333,167.6833,58.82,95,57,2.04,broken clouds
531,Tunceli,TR,39.1083,39.5471,26.35,97,100,1.77,light snow
532,Fare,PF,-16.7,-151.0167,80.2,72,32,7.81,light rain
533,Dhidhdhoo,MV,6.8833,73.1,81.36,76,12,9.98,few clouds
534,Hamada,JP,34.8833,132.0833,35.01,55,100,13.15,overcast clouds
535,Koungheul,SN,13.9833,-14.8,101.19,8,67,7.43,broken clouds
536,Barra Patuca,HN,15.8,-84.2833,73.98,77,99,16.58,overcast clouds
537,Mitu,CO,1.1983,-70.1733,91.26,31,80,5.46,broken clouds
538,Rayagada,IN,19.1667,83.4167,63.73,42,0,2.24,clear sky
539,Ponta Delgada,PT,37.7333,-25.6667,56.12,82,40,13.8,scattered clouds
540,Lodja,CD,-3.4833,23.4333,80.29,51,56,0.96,broken clouds
541,Sorland,NO,67.667,12.6934,32.07,53,100,20.49,light snow
542,Coahuayana,MX,18.7333,-103.6833,83.68,30,0,4.18,clear sky
543,Wewak,PG,-3.5534,143.6268,76.95,89,100,11.39,overcast clouds
544,Muros,ES,42.7762,-9.0603,64.9,63,0,2.51,clear sky
545,Abu Samrah,SY,35.3029,37.1841,45.36,71,65,7.09,broken clouds
546,Matamoros,MX,25.5333,-103.25,57.11,47,2,3.65,clear sky
547,Beckley,US,37.7782,-81.1882,31.89,48,0,1.99,clear sky
548,Bergen,NO,60.392,5.328,37.65,86,40,3.44,scattered clouds
549,Kamenka,RU,51.3223,42.7678,26.74,90,100,11.77,overcast clouds
550,Ilulissat,GL,69.2167,-51.1,3.0,78,100,9.1,overcast clouds
551,Pacific Grove,US,36.6177,-121.9166,56.97,72,0,1.99,clear sky
552,Along,IN,28.1667,94.7667,47.79,74,83,1.83,broken clouds
553,Southbridge,US,42.0751,-72.0334,20.64,36,11,1.01,few clouds
554,West Wendover,US,40.7391,-114.0733,33.58,33,0,0.27,clear sky
555,Ayagoz,KZ,47.9714,80.4392,8.1,100,97,2.21,overcast clouds
556,North Myrtle Beach,US,33.816,-78.68,44.04,42,0,8.05,clear sky
557,Barcelos,PT,41.5388,-8.6151,63.68,55,1,3.65,clear sky
558,Bahar,IR,34.9072,48.4414,32.16,47,20,6.91,few clouds
559,Kimbe,PG,-5.5502,150.1429,76.24,94,100,1.66,light rain
560,Camana,PE,-16.6228,-72.7111,73.96,64,51,9.06,broken clouds
561,Yakeshi,CN,49.2833,120.7333,-28.17,100,80,2.37,broken clouds
562,Taua,BR,-5.9667,-40.3,86.52,44,91,10.02,overcast clouds
563,Maketu,NZ,-37.7667,176.45,68.95,91,32,5.32,scattered clouds
564,Port Blair,IN,11.6667,92.75,73.44,83,20,0.0,mist
565,Sundby,DK,54.864,11.793,40.01,72,0,22.03,clear sky
566,Sangar,RU,63.9242,127.4739,-34.35,99,25,2.42,scattered clouds
567,Pasighat,IN,28.0667,95.3333,54.81,61,73,3.13,broken clouds
568,Sembakung,ID,3.8167,117.25,78.73,99,70,0.4,broken clouds
569,Safi,MA,32.1667,-8.8333,73.81,23,83,5.12,broken clouds
570,Rorvik,NO,64.8621,11.2373,33.91,64,75,8.05,broken clouds
571,San Gavino Monreale,IT,39.5514,8.7917,56.84,90,11,9.57,few clouds
572,Maralal,KE,1.0968,36.698,63.66,59,90,7.83,overcast clouds
573,Stettler,CA,52.3168,-112.7186,21.36,80,57,4.81,broken clouds
574,Jiangyou,CN,31.7667,104.7167,40.82,75,98,2.44,light rain
575,San Patricio,US,28.017,-97.5169,67.87,51,0,8.63,clear sky
576,Yinchuan,CN,38.4681,106.2731,18.3,28,0,7.52,clear sky
577,Iquique,CL,-20.2208,-70.1431,73.44,65,1,4.07,clear sky
578,Easley,US,34.8298,-82.6015,46.98,33,0,3.0,clear sky
579,Wanning,CN,18.8003,110.3967,68.54,91,99,8.37,overcast clouds
580,Guerrero Negro,MX,27.9769,-114.0611,63.14,60,64,11.45,broken clouds
581,Bambanglipuro,ID,-7.95,110.2833,64.6,88,100,3.2,overcast clouds
582,Suleja,NG,9.1758,7.1808,94.19,8,53,7.47,broken clouds
583,Treinta Y Tres,UY,-33.2333,-54.3833,83.16,41,28,8.37,scattered clouds
584,Shihezi,CN,44.3,86.0333,1.8,96,90,4.54,overcast clouds
585,Nimaparha,IN,20.0667,86.0167,66.6,56,0,4.52,clear sky
586,Llanes,ES,43.4198,-4.7549,50.9,81,27,9.06,scattered clouds
587,Aldan,RU,58.6031,125.3894,-12.6,99,100,3.74,overcast clouds
588,Henderson,US,36.0397,-114.9819,58.24,24,0,0.0,clear sky
589,Grand Forks,US,47.9417,-97.4337,8.53,81,100,9.22,overcast clouds
590,Valente,BR,-11.4122,-39.4619,90.12,37,84,3.91,broken clouds
591,Kavaratti,IN,10.5669,72.642,81.66,70,47,8.05,scattered clouds
592,Gobo,JP,33.8833,135.15,42.75,74,34,13.51,scattered clouds
593,Chiradzulu,MW,-15.6746,35.1407,64.81,93,8,3.56,clear sky
594,Henties Bay,NA,-22.116,14.2845,67.86,79,100,5.48,overcast clouds
595,Oron,NG,4.8256,8.2343,83.37,51,100,8.61,overcast clouds
596,Ocos,GT,14.5094,-92.1933,89.31,61,5,5.39,clear sky
597,Lesnoy,RU,57.6198,63.0784,6.67,97,100,2.51,overcast clouds
598,Kingman,US,35.1894,-114.053,51.4,11,35,13.0,scattered clouds
599,Palu,ID,-0.8917,119.8707,76.37,95,100,1.3,moderate rain
600,Isiro,CD,2.7739,27.616,75.83,34,87,3.02,overcast clouds
601,Nova Granada,BR,-20.5339,-49.3142,76.96,80,99,13.29,overcast clouds
602,Bima,ID,-8.4667,118.7167,77.61,93,100,1.77,overcast clouds
603,Kaeo,NZ,-35.1,173.7833,61.32,94,100,10.51,overcast clouds
604,Portobelo,PA,9.55,-79.65,86.86,57,51,14.92,broken clouds
605,Burriana,ES,39.889,-0.085,64.94,43,0,2.73,clear sky
606,Parkersburg,US,39.2667,-81.5615,34.27,55,100,5.88,overcast clouds
607,Wanxian,CN,30.8039,108.3897,47.3,73,100,2.3,light rain
608,Hobbs,US,32.7026,-103.136,55.06,32,99,3.0,overcast clouds
609,Krasnoselkup,RU,65.7,82.4667,-5.03,100,97,8.12,overcast clouds
610,Tougan,BF,13.0667,-3.0667,92.12,6,53,16.6,broken clouds
611,Kota Kinabalu,MY,5.9749,116.0724,78.78,89,20,4.61,few clouds
612,Augusta,DE,48.3667,10.8833,41.92,70,75,10.36,broken clouds
613,San Jose De Sisa,PE,-6.6167,-76.6915,90.12,78,92,2.48,overcast clouds
614,Harlingen,US,26.1906,-97.6961,68.92,56,2,11.1,clear sky
615,Kristiansund,NO,63.1115,7.732,33.85,93,75,3.44,broken clouds
616,Port Hawkesbury,CA,45.6169,-61.3485,29.91,70,100,11.01,overcast clouds
617,Tonota,BW,-21.4833,27.4833,76.42,59,100,13.91,overcast clouds
618,Vanavara,RU,60.34,102.2797,-15.75,100,99,1.43,overcast clouds
619,Cubuk,TR,40.2386,33.0322,28.15,74,75,3.44,light snow
620,Saldanha,ZA,-33.0117,17.9442,93.25,82,54,20.15,broken clouds
621,San Andres,CO,12.5847,-81.7006,84.22,61,20,8.05,few clouds
622,Ghanzi,BW,-21.5667,21.7833,73.6,68,99,12.62,light rain
623,Pontianak,ID,-0.0333,109.3333,76.98,94,75,0.0,broken clouds
624,Kieta,PG,-6.2167,155.6333,79.07,87,100,5.93,light rain
625,Havoysund,NO,70.9963,24.6622,31.08,65,95,15.55,overcast clouds
626,Gornopravdinsk,RU,60.05,69.9,6.8,96,100,5.08,overcast clouds
627,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,77,40,22.19,scattered clouds
628,Otuzco,PE,-7.9,-78.5833,34.12,49,98,8.68,overcast clouds
629,Kalamazoo,US,42.2506,-85.55,25.16,69,61,2.84,broken clouds
630,Kachiry,KZ,53.0675,76.1036,18.05,93,93,8.25,overcast clouds
631,Bure,ET,10.7,37.0667,66.61,44,69,8.34,broken clouds
632,Abu Dhabi,AE,24.4667,54.3667,69.82,68,0,6.91,clear sky
633,Nigde,TR,37.8333,34.75,23.0,93,83,6.15,broken clouds
634,Benguela,AO,-12.5763,13.4055,78.6,77,100,6.96,overcast clouds
635,Haines City,US,28.1142,-81.6179,53.22,29,0,1.01,clear sky
636,Santa Maria Del Rio,MX,21.8,-100.75,64.4,38,0,2.06,clear sky
637,Yulara,AU,-25.2406,130.9889,73.24,100,40,9.22,light rain
638,Vaitape,PF,-16.5167,-151.75,79.09,74,60,7.47,moderate rain
639,Zabol,AF,32.25,67.25,40.77,61,10,13.35,clear sky
640,Manaure,CO,11.7751,-72.4445,81.77,60,10,10.8,clear sky
641,Broken Hill,AU,-31.95,141.4333,80.31,50,93,5.75,overcast clouds
642,Iskateley,RU,67.6803,53.1512,12.87,92,100,13.67,overcast clouds
643,Serebryanyy Bor,RU,56.8,124.8,-11.4,96,100,6.71,overcast clouds
644,Ostrovnoy,RU,68.0531,39.5131,2.75,97,89,8.08,overcast clouds
645,Roma,US,43.2128,-75.4557,19.85,46,78,3.0,broken clouds
646,Svetlogorsk,BY,52.6333,29.7333,32.4,97,100,10.18,light snow
647,Raga,SS,8.4596,25.678,75.58,18,97,4.79,overcast clouds
648,Nantucket,US,41.2835,-70.0995,21.96,67,23,21.09,few clouds
649,Tokonou,GN,9.65,-9.7833,94.5,9,17,9.01,few clouds
650,Barrhead,GB,55.7992,-4.3929,44.06,92,100,11.99,overcast clouds
651,Rohnert Park,US,38.3396,-122.7011,52.9,95,100,0.0,fog
652,Den Helder,NL,52.9599,4.7593,44.02,72,100,7.0,overcast clouds
653,Mancio Lima,BR,-7.6142,-72.8958,78.87,94,100,3.44,overcast clouds
654,Cilegon,ID,-6.0174,106.0538,80.49,79,100,7.0,overcast clouds
655,Almaznyy,RU,48.0448,40.045,32.14,94,100,15.01,light snow
656,Novyy Urengoy,RU,66.0833,76.6333,-9.72,99,95,7.61,overcast clouds
657,Peleduy,RU,59.6289,112.7406,-18.18,100,92,2.21,overcast clouds
658,Wroclaw,PL,51.1,17.0333,43.5,70,75,8.01,broken clouds
659,Estacion Coahuila,MX,32.1939,-115.0017,61.97,17,0,7.45,clear sky
660,Nuuk,GL,64.1835,-51.7216,13.87,85,100,15.99,overcast clouds
661,Kabansk,RU,52.0486,106.6528,-21.51,97,99,3.56,overcast clouds
662,Kodinar,IN,20.7903,70.7031,67.21,54,0,8.08,clear sky
663,Batemans Bay,AU,-35.7167,150.1833,73.2,95,73,2.39,light rain
664,Imbituba,BR,-28.24,-48.6703,76.89,60,92,6.93,overcast clouds
665,Corn Island,NI,12.1694,-83.0418,80.17,67,31,15.03,scattered clouds
666,Tateyama,JP,34.9833,139.8667,41.09,54,100,14.79,overcast clouds
667,Luau,AO,-10.7073,22.2247,67.55,92,97,3.44,light rain
668,Tabas,IR,33.5959,56.9244,47.66,28,8,2.39,clear sky
669,Rokytne,UA,51.2796,27.214,32.34,98,97,12.77,snow
670,Margate,GB,51.3813,1.3862,44.46,72,92,4.0,overcast clouds
671,Bandarbeyla,SO,9.4942,50.8122,76.1,73,50,16.51,scattered clouds
672,Adre,TD,13.4667,22.2,72.23,16,0,3.58,clear sky
673,Tawau,MY,4.2498,117.8871,77.13,94,76,1.99,broken clouds
674,San Miguel,SV,13.4833,-88.1833,89.37,33,3,8.14,clear sky
675,Wanganui,NZ,-39.9333,175.05,59.59,81,7,4.0,clear sky
676,Siedlce,PL,52.1677,22.2901,37.06,91,100,27.31,overcast clouds
677,Fallon,US,39.4735,-118.7774,21.07,68,0,3.44,clear sky
678,Mogadishu,SO,2.0371,45.3438,77.7,82,36,21.41,scattered clouds
679,San Pedro,PH,14.35,121.0167,78.31,83,75,7.74,broken clouds
680,Blagoyevo,RU,63.3667,47.9167,4.19,98,89,4.07,overcast clouds
681,Mulchen,CL,-37.7167,-72.2333,71.46,39,26,6.87,scattered clouds
682,Formello,IT,42.0801,12.3998,54.52,68,60,2.84,broken clouds
683,Vangaindrano,MG,-23.35,47.6,74.48,80,0,5.06,clear sky
684,Nicoya,CR,10.1483,-85.452,85.55,44,13,15.68,few clouds
685,Yambio,SS,4.5721,28.3955,80.46,22,84,2.84,broken clouds
686,Tamandare,BR,-8.7597,-35.1047,83.34,70,84,10.25,broken clouds
687,Tubuala,PA,9.5167,-79.0333,88.34,63,71,13.15,broken clouds
688,Gayny,RU,60.3071,54.3241,5.02,98,97,3.4,overcast clouds
689,Santa Rosa,PH,14.3122,121.1114,79.09,82,9,8.99,clear sky
690,Bratsk,RU,56.1325,101.6142,-1.66,97,100,1.05,light snow
691,Fevik,NO,58.3794,8.6766,37.17,59,87,3.8,overcast clouds
692,College,US,64.8569,-147.8028,-25.35,68,0,0.0,clear sky
693,Kirby,US,29.4633,-98.3856,63.01,54,0,5.99,clear sky
694,Lac Du Bonnet,CA,50.2536,-96.0612,9.12,89,100,6.24,overcast clouds
695,Manono,CD,-7.3,27.4167,70.23,96,99,3.85,moderate rain
